No.,Name,Position,G,A,P,PIM,TS,+/-,TOT,SHF,AVG,Sh_Period_1,Time_On_Ice_Period_1,Sh_Period_2,Time_On_Ice_Period_2,Sh_Period_3,Time_On_Ice_Period_3,url_game,team,Sh_OverTime,Time_On_Ice_OverTime
28,KESSEL AKESSEL Amanda,F,1.0,0.0,1.0,0.0,2.0,0.0,22:07,27.0,0:49,0.0,6:54,1.0,7:29,1.0,7:44,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
9,BOZEK MBOZEK Megan,D,0.0,0.0,0.0,0.0,0.0,0.0,6:57,10.0,0:41,0.0,2:41,0.0,4:16,0.0,0:00,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
12,PANNEK KPANNEK Kelly,F,0.0,0.0,0.0,0.0,0.0,-1.0,5:30,10.0,0:33,0.0,2:52,0.0,1:28,0.0,1:10,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
13,ZUMWINKLE GZUMWINKLE Grace,F,0.0,0.0,0.0,0.0,2.0,0.0,6:43,10.0,0:40,2.0,2:54,0.0,2:16,0.0,1:33,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
19,DUNNE JDUNNE Jincy,D,0.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,0:00,0.0,0:00,0.0,0:00,0.0,0:00,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
24,CAMERANESI DCAMERANESI Dani,F,0.0,0.0,0.0,0.0,1.0,-1.0,12:40,15.0,0:50,0.0,3:53,1.0,3:11,0.0,5:36,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
4,HARVEY CHARVEY Caroline,D,0.0,0.0,0.0,0.0,0.0,0.0,1:02,2.0,0:31,0.0,0:00,0.0,1:02,0.0,0:00,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
16,SCAMURRA HSCAMURRA Hayley,F,0.0,0.0,0.0,0.0,1.0,0.0,7:23,14.0,0:31,0.0,2:19,0.0,1:39,1.0,3:25,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
18,COMPHER JCOMPHER Jesse,F,0.0,0.0,0.0,0.0,1.0,-1.0,10:21,16.0,0:38,1.0,3:05,0.0,3:23,0.0,3:53,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
37,MURPHY AMURPHY Abbey,F,0.0,0.0,0.0,0.0,0.0,0.0,1:57,3.0,0:39,0.0,0:42,0.0,1:15,0.0,0:00,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
14,DECKER BDECKER Brianna,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
29,HENSLEY NHENSLEY Nicole,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-women-fnl-000100-.htm,United States,,
45,OLKINUORA JOLKINUORA Jussi,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
29,SATERI HSATERI Harri,GK,0.0,0.0,0.0,0.0,0.0,,60:00,,60:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
4,LEHTONEN MLEHTONEN Mikko,D,0.0,0.0,0.0,0.0,1.0,0.0,18:25,21.0,0:52,0.0,6:20,1.0,6:06,0.0,5:59,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
38,HIETANEN JHIETANEN Juuso,D,0.0,0.0,0.0,0.0,1.0,0.0,10:58,19.0,0:34,0.0,4:35,0.0,2:34,1.0,3:49,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
60,GRANLUND MGRANLUND Markus,F,0.0,0.0,0.0,0.0,3.0,1.0,15:37,21.0,0:44,1.0,5:19,2.0,5:22,0.0,4:56,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
65,MANNINEN SMANNINEN Sakari,F,1.0,0.0,1.0,0.0,3.0,1.0,16:25,21.0,0:46,1.0,4:51,1.0,5:58,1.0,5:36,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
70,HARTIKAINEN THARTIKAINEN Teemu,F,0.0,1.0,1.0,0.0,0.0,2.0,17:01,23.0,0:44,0.0,4:30,0.0,5:18,0.0,7:13,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
40,LINDBOHM PLINDBOHM Petteri,D,0.0,1.0,1.0,0.0,2.0,1.0,14:15,20.0,0:42,2.0,3:19,0.0,5:45,0.0,5:11,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
42,VATANEN SVATANEN Sami,D,0.0,1.0,1.0,0.0,2.0,1.0,15:22,22.0,0:41,1.0,5:18,1.0,4:39,0.0,5:25,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
51,FILPPULA VFILPPULA Valtteri,F,0.0,0.0,0.0,0.0,2.0,1.0,15:06,20.0,0:45,0.0,4:58,2.0,4:56,0.0,5:12,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
81,PAKARINEN IPAKARINEN Iiro,F,0.0,0.0,0.0,0.0,0.0,0.0,15:27,19.0,0:48,0.0,4:51,0.0,5:48,0.0,4:48,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
82,PESONEN HPESONEN Harri,F,1.0,0.0,1.0,0.0,3.0,1.0,15:46,20.0,0:47,0.0,5:00,2.0,5:48,1.0,4:58,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
3,FRIMAN NFRIMAN Niklas,D,0.0,0.0,0.0,0.0,0.0,0.0,12:52,20.0,0:38,0.0,5:15,0.0,5:14,0.0,2:23,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
13,KEMILAINEN VKEMILAINEN Valtteri,D,0.0,0.0,0.0,0.0,0.0,0.0,11:24,19.0,0:36,0.0,4:36,0.0,3:55,0.0,2:53,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
15,AALTONEN MAALTONEN Miro,F,0.0,0.0,0.0,0.0,0.0,0.0,12:11,18.0,0:40,0.0,4:21,0.0,4:50,0.0,3:00,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
28,NATTINEN JNATTINEN Joonas,F,0.0,0.0,0.0,0.0,1.0,0.0,13:44,16.0,0:51,0.0,3:57,1.0,4:57,0.0,4:50,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
71,KOMAROV LKOMAROV Leo,F,0.0,0.0,0.0,0.0,2.0,0.0,13:44,18.0,0:45,0.0,3:43,0.0,4:14,2.0,5:47,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
2,POKKA VPOKKA Ville,D,0.0,1.0,1.0,0.0,0.0,1.0,16:16,24.0,0:40,0.0,4:37,0.0,5:01,0.0,6:38,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
12,ANTTILA MANTTILA Marko,F,0.0,0.0,0.0,0.0,4.0,0.0,17:32,24.0,0:43,3.0,6:05,1.0,5:32,0.0,5:55,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
24,BJORNINEN HBJORNINEN Hannes,F,0.0,0.0,0.0,0.0,1.0,0.0,15:56,25.0,0:38,0.0,5:52,0.0,4:23,1.0,5:41,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
55,OHTAMAA AOHTAMAA Atte,D,0.0,0.0,0.0,0.0,2.0,1.0,14:20,23.0,0:37,1.0,5:37,1.0,3:51,0.0,4:52,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
80,MAENALANEN SMAENALANEN Saku,F,0.0,0.0,0.0,0.0,0.0,0.0,15:32,25.0,0:37,0.0,5:52,0.0,5:09,0.0,4:31,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
20,OJAMAKI NOJAMAKI Niko,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
25,RAJALA TRAJALA Toni,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
35,TUOHIMAA FTUOHIMAA Frans,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Finland,,
42,KONRAD BKONRAD Branislav,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
24,RYBAR PRYBAR Patrik,GK,0.0,0.0,0.0,0.0,0.0,,59:01,,59:01,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
14,CERESNAK PCERESNAK Peter,D,0.0,0.0,0.0,2.0,0.0,-1.0,19:51,28.0,0:42,0.0,6:17,0.0,5:58,0.0,7:36,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
20,SLAFKOVSKY JSLAFKOVSKY Juraj,F,0.0,0.0,0.0,0.0,3.0,-2.0,20:03,25.0,0:48,0.0,5:47,3.0,5:50,0.0,8:26,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
27,HRIVIK MHRIVIK Marek,F,0.0,0.0,0.0,0.0,4.0,-2.0,22:21,26.0,0:51,1.0,6:26,2.0,7:38,1.0,8:17,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
34,CEHLARIK PCEHLARIK Peter,F,0.0,0.0,0.0,0.0,0.0,-1.0,19:55,25.0,0:47,0.0,4:57,0.0,6:07,0.0,8:51,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
65,CAJKOVSKY MCAJKOVSKY Michal,D,0.0,0.0,0.0,0.0,0.0,-1.0,18:35,26.0,0:42,0.0,6:07,0.0,5:08,0.0,7:20,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
13,JURCO TJURCO Tomas,F,0.0,0.0,0.0,0.0,3.0,0.0,11:44,18.0,0:39,2.0,4:33,0.0,3:55,1.0,3:16,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
44,ROSANDIC MROSANDIC Mislav,D,0.0,0.0,0.0,0.0,1.0,-1.0,19:52,27.0,0:44,0.0,6:44,1.0,7:10,0.0,5:58,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
52,MARINCIN MMARINCIN Martin,D,0.0,0.0,0.0,0.0,2.0,-1.0,25:27,29.0,0:52,1.0,7:15,0.0,10:20,1.0,7:52,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
79,HUDACEK LHUDACEK Libor,F,0.0,0.0,0.0,0.0,2.0,-1.0,14:03,20.0,0:42,0.0,4:07,0.0,4:07,2.0,5:49,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
88,POSPISIL KPOSPISIL Kristian,F,0.0,0.0,0.0,2.0,2.0,-1.0,13:40,22.0,0:37,1.0,5:29,1.0,3:51,0.0,4:20,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
12,KELEMEN MKELEMEN Milos,F,0.0,0.0,0.0,0.0,1.0,0.0,12:12,16.0,0:45,0.0,4:51,1.0,3:36,0.0,3:45,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
19,KRISTOF MKRISTOF Michal,F,0.0,0.0,0.0,0.0,0.0,0.0,12:55,19.0,0:40,0.0,5:38,0.0,2:46,0.0,4:31,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
22,KNAZKO SKNAZKO Samuel,D,0.0,0.0,0.0,0.0,2.0,0.0,15:20,21.0,0:43,0.0,5:59,2.0,4:15,0.0,5:06,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
25,ZUZIN PZUZIN Peter,F,0.0,0.0,0.0,0.0,2.0,0.0,13:11,18.0,0:43,1.0,5:43,0.0,3:22,1.0,4:06,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
28,GERNAT MGERNAT Martin,D,0.0,0.0,0.0,0.0,3.0,0.0,20:19,26.0,0:46,1.0,6:26,1.0,7:49,1.0,6:04,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
5,NEMEC SNEMEC Simon,D,0.0,0.0,0.0,0.0,0.0,0.0,1:05,2.0,0:32,0.0,1:05,0.0,0:00,0.0,0:00,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
40,ROMAN MROMAN Milos,F,0.0,0.0,0.0,0.0,1.0,0.0,11:15,16.0,0:42,0.0,3:38,1.0,5:24,0.0,2:13,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
49,TAKAC STAKAC Samuel,F,0.0,0.0,0.0,0.0,1.0,0.0,9:33,13.0,0:44,0.0,3:54,1.0,4:22,0.0,1:17,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
56,DANO MDANO Marko,F,0.0,0.0,0.0,0.0,0.0,0.0,0:44,1.0,0:44,0.0,0:44,0.0,0:00,0.0,0:00,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
87,REGENDA PREGENDA Pavol,F,0.0,0.0,0.0,2.0,1.0,0.0,11:44,18.0,0:39,1.0,3:58,0.0,3:59,0.0,3:47,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
30,TOMEK MTOMEK Matej,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
71,DALOGA MDALOGA Marek,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
89,HOLESINSKY AHOLESINSKY Adrian,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000100-.htm,Slovakia,,
82,BILYALOV TBILYALOV Timur,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,
28,FEDOTOV IFEDOTOV Ivan,GK,0.0,0.0,0.0,0.0,0.0,,70:00,,70:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,
57,NIKISHIN ANIKISHIN Alexander,D,0.0,0.0,0.0,0.0,1.0,0.0,19:45,31.0,0:38,0.0,6:19,0.0,4:08,1.0,7:46,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,1:32
76,CHIBISOV ACHIBISOV Andrei,F,0.0,0.0,0.0,2.0,3.0,0.0,9:35,17.0,0:33,2.0,3:47,0.0,1:59,1.0,3:49,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:00
87,SHIPACHYOV VSHIPACHYOV Vadim,F,0.0,0.0,0.0,0.0,3.0,0.0,17:17,28.0,0:37,0.0,5:19,0.0,5:18,2.0,4:59,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,1.0,1:41
89,NESTEROV NNESTEROV Nikita,D,0.0,0.0,0.0,0.0,4.0,0.0,20:17,31.0,0:39,0.0,5:48,2.0,5:48,2.0,6:36,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,2:05
94,SEMYONOV KSEMYONOV Kirill,F,0.0,0.0,0.0,0.0,2.0,0.0,19:10,31.0,0:37,0.0,5:59,1.0,4:42,1.0,5:45,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,2:44
4,YELESIN AYELESIN Alexander,D,0.0,0.0,0.0,0.0,0.0,0.0,21:28,33.0,0:39,0.0,6:22,0.0,6:46,0.0,6:00,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,2:20
44,YAKOVLEV YYAKOVLEV Yegor,D,0.0,1.0,1.0,0.0,0.0,0.0,20:57,34.0,0:36,0.0,5:53,0.0,7:57,0.0,5:25,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,1:42
55,TKACHYOV VTKACHYOV Vladimir,F,0.0,0.0,0.0,2.0,0.0,-1.0,17:34,28.0,0:37,0.0,5:08,0.0,5:50,0.0,4:40,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,1:56
81,GRITSYUK AGRITSYUK Arseni,F,0.0,0.0,0.0,0.0,3.0,-1.0,13:31,20.0,0:40,0.0,3:17,2.0,4:43,1.0,4:35,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:56
97,GUSEV NGUSEV Nikita,F,0.0,0.0,0.0,0.0,2.0,-1.0,12:13,19.0,0:38,1.0,4:34,1.0,4:31,0.0,3:08,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:00
7,TELEGIN STELEGIN Sergei,D,0.0,0.0,0.0,0.0,1.0,0.0,11:37,18.0,0:38,0.0,4:01,0.0,3:32,1.0,4:04,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:00
10,VORONKOV DVORONKOV Dmitri,F,0.0,0.0,0.0,0.0,3.0,1.0,17:00,28.0,0:36,3.0,4:58,0.0,5:43,0.0,5:09,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,1:10
15,KARNAUKHOV PKARNAUKHOV Pavel,F,0.0,1.0,1.0,0.0,4.0,1.0,18:49,33.0,0:34,1.0,5:49,1.0,4:54,0.0,5:36,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,2.0,2:30
27,VOINOV VVOINOV Vyacheslav,D,0.0,0.0,0.0,0.0,3.0,0.0,24:20,39.0,0:37,1.0,7:54,2.0,6:41,0.0,7:31,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,2:14
58,SLEPYSHEV ASLEPYSHEV Anton,F,1.0,0.0,1.0,0.0,5.0,1.0,17:41,30.0,0:35,2.0,4:21,1.0,4:43,1.0,5:30,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,1.0,3:07
11,ANDRONOV SANDRONOV Sergei,F,0.0,0.0,0.0,0.0,2.0,0.0,14:13,24.0,0:35,0.0,3:39,0.0,4:39,0.0,4:39,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,2.0,1:16
16,PLOTNIKOV SPLOTNIKOV Sergei,F,0.0,0.0,0.0,0.0,1.0,0.0,16:37,25.0,0:39,0.0,4:29,1.0,5:43,0.0,4:50,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,1:35
24,KAYUMOV AKAYUMOV Artur,F,0.0,0.0,0.0,0.0,1.0,0.0,7:08,11.0,0:38,0.0,1:30,1.0,2:48,0.0,2:25,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:25
25,GRIGORENKO MGRIGORENKO Mikhail,F,0.0,0.0,0.0,0.0,1.0,0.0,15:45,25.0,0:37,0.0,3:01,0.0,5:34,1.0,4:46,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,2:24
43,SHARIPZYANOV DSHARIPZYANOV Damir,D,0.0,0.0,0.0,0.0,1.0,0.0,9:47,15.0,0:39,1.0,3:19,0.0,3:59,0.0,2:29,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,0.0,0:00
22,GALIEV SGALIEV Stanislav,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,,
31,SAMONOV ASAMONOV Alexander,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,,
72,MINULIN AMINULIN Artyom,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,ROC,,
35,HELLBERG MHELLBERG Magnus,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,
31,JOHANSSON LJOHANSSON Lars,GK,0.0,0.0,0.0,0.0,0.0,,70:00,,70:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,
5,FANTENBERG OFANTENBERG Oscar,D,0.0,0.0,0.0,0.0,4.0,0.0,17:01,26.0,0:39,2.0,5:23,1.0,7:33,1.0,4:05,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
32,BENGTSSON LBENGTSSON Lukas,D,0.0,0.0,0.0,0.0,2.0,0.0,20:50,31.0,0:40,2.0,5:52,0.0,6:07,0.0,6:50,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:01
48,KLINGBERG CKLINGBERG Carl,F,0.0,0.0,0.0,0.0,0.0,0.0,15:42,26.0,0:36,0.0,5:53,0.0,5:20,0.0,3:57,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:32
58,LANDER ALANDER Anton,F,1.0,0.0,1.0,0.0,2.0,0.0,21:00,33.0,0:38,0.0,6:57,0.0,5:56,2.0,5:08,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:59
86,BROME MBROME Mathias,F,0.0,0.0,0.0,0.0,0.0,0.0,19:11,30.0,0:38,0.0,6:12,0.0,5:57,0.0,4:40,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:22
2,FOLIN CFOLIN Christian,D,0.0,0.0,0.0,0.0,0.0,-1.0,16:27,24.0,0:41,0.0,5:35,0.0,6:30,0.0,4:22,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
8,OLOFSSON FOLOFSSON Fredrik,F,0.0,0.0,0.0,0.0,2.0,0.0,8:58,13.0,0:41,2.0,4:08,0.0,4:50,0.0,0:00,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
23,WALLMARK LWALLMARK Lucas,F,0.0,0.0,0.0,2.0,2.0,0.0,19:11,30.0,0:38,2.0,4:55,0.0,6:00,0.0,5:33,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:43
29,HOLMBERG PHOLMBERG Pontus,F,0.0,0.0,0.0,0.0,3.0,0.0,17:53,29.0,0:37,1.0,4:35,2.0,5:35,0.0,5:20,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:23
52,HOLM PHOLM Philip,D,0.0,0.0,0.0,0.0,1.0,-1.0,15:48,23.0,0:41,0.0,6:25,1.0,5:33,0.0,3:50,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
7,TOMMERNES HTOMMERNES Henrik,D,0.0,1.0,1.0,0.0,5.0,1.0,24:28,31.0,0:47,1.0,7:27,0.0,6:01,2.0,7:13,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,2.0,3:47
18,EVERBERG DEVERBERG Dennis,F,0.0,0.0,0.0,2.0,2.0,0.0,15:12,26.0,0:35,0.0,3:27,1.0,3:55,1.0,5:11,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:39
59,JOHANSSON LJOHANSSON Linus,F,0.0,0.0,0.0,0.0,1.0,0.0,12:14,19.0,0:38,0.0,4:54,0.0,2:31,1.0,4:49,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
64,PUDAS JPUDAS Jonathan,D,0.0,1.0,1.0,0.0,1.0,1.0,17:45,26.0,0:40,0.0,5:17,0.0,4:53,1.0,6:15,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,1:20
95,de la ROSE Jde la ROSE Jacob,F,0.0,0.0,0.0,0.0,1.0,0.0,16:06,27.0,0:35,0.0,4:25,0.0,4:10,1.0,5:19,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:12
12,FRIBERG MFRIBERG Max,F,0.0,0.0,0.0,0.0,3.0,0.0,16:35,27.0,0:36,0.0,4:10,2.0,4:36,1.0,5:46,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,2:03
15,RYDAHL GRYDAHL Gustav,F,0.0,0.0,0.0,0.0,0.0,0.0,4:11,7.0,0:35,0.0,0:00,0.0,0:00,0.0,4:11,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
16,KRUGER MKRUGER Marcus,F,0.0,0.0,0.0,0.0,0.0,0.0,12:10,21.0,0:34,0.0,3:52,0.0,4:00,0.0,4:18,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,0:00
42,NORDSTROM JNORDSTROM Joakim,F,0.0,0.0,0.0,0.0,2.0,0.0,16:20,25.0,0:39,0.0,4:23,2.0,4:48,0.0,5:12,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,0.0,1:57
81,LENNSTROM TLENNSTROM Theodor,D,0.0,0.0,0.0,0.0,4.0,0.0,16:56,22.0,0:46,2.0,3:47,1.0,3:13,0.0,7:06,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,1.0,2:50
33,HULTSTROM LHULTSTROM Linus,D,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,,
34,BRODIN DBRODIN Daniel,F,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,,
39,REIDEBORN AREIDEBORN Adam,GK,,,,,,,,,,,,,,,,../../../en/results/ice-hockey/results-men-sfnl-000200-.htm,Sweden,,
35,HELLBERG MHELLBERG Magnus,GK,0.0,0.0,0.0,0.0,0.0,,0:00,,0:00,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
31,JOHANSSON LJOHANSSON Lars,GK,0.0,0.0,0.0,0.0,0.0,,59:38,,59:38,0.0,,0.0,,0.0,,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
5,FANTENBERG OFANTENBERG Oscar,D,0.0,0.0,0.0,0.0,4.0,0.0,15:03,22.0,0:41,0.0,4:53,2.0,6:11,2.0,3:59,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
32,BENGTSSON LBENGTSSON Lukas,D,0.0,0.0,0.0,0.0,2.0,-1.0,19:31,27.0,0:43,1.0,6:37,1.0,6:06,0.0,6:48,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
48,KLINGBERG CKLINGBERG Carl,F,0.0,0.0,0.0,0.0,2.0,-1.0,15:34,24.0,0:38,0.0,6:08,0.0,4:40,2.0,4:46,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
58,LANDER ALANDER Anton,F,0.0,0.0,0.0,2.0,0.0,-1.0,18:13,26.0,0:42,0.0,6:25,0.0,5:40,0.0,6:08,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
86,BROME MBROME Mathias,F,0.0,0.0,0.0,0.0,0.0,-1.0,13:09,18.0,0:43,0.0,5:42,0.0,4:51,0.0,2:36,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
2,FOLIN CFOLIN Christian,D,0.0,0.0,0.0,0.0,2.0,-1.0,14:01,22.0,0:38,0.0,6:06,1.0,4:26,1.0,3:29,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
18,EVERBERG DEVERBERG Dennis,F,0.0,0.0,0.0,2.0,1.0,-1.0,16:47,24.0,0:41,0.0,5:04,0.0,6:18,1.0,5:25,../../../en/results/ice-hockey/results-men-fnl-000200-.htm,Sweden,,
